Date,Open,High,Low,Close,Adj Close,Volume
2000-01-05,1.401270031929016,1.401270031929016,1.401270031929016,1.401270031929016,0.5680212378501892,22354.0
2000-01-06,1.3978500366210938,1.401270031929016,1.3670899868011477,1.3670899868011477,0.5541658997535706,342161.0
2000-01-07,1.384179949760437,1.401270031929016,1.384179949760437,1.401270031929016,0.5680212378501892,15314.0
2000-01-10,1.384179949760437,1.384179949760437,1.384179949760437,1.384179949760437,0.5610934495925903,13664.0
2000-01-11,1.401270031929016,1.401270031929016,1.401270031929016,1.401270031929016,0.5680212378501892,76092.0
2000-01-12,1.401270031929016,1.401270031929016,1.401270031929016,1.401270031929016,0.5680212378501892,25921.0
2000-01-13,1.384179949760437,1.384179949760437,1.384179949760437,1.384179949760437,0.5610934495925903,8169.0
2000-01-14,1.384179949760437,1.384179949760437,1.3807599544525146,1.384179949760437,0.5610934495925903,12072.0
2000-01-17,1.401270031929016,1.401270031929016,1.401270031929016,1.401270031929016,0.5680212378501892,331262.0
2000-01-18,1.3944300413131714,1.3944300413131714,1.3944300413131714,1.3944300413131714,0.5652485489845276,28089.0
2000-01-19,1.3670899868011477,1.3944300413131714,1.3670899868011477,1.3944300413131714,0.5652485489845276,18603.0
2000-01-20,1.401270031929016,1.401270031929016,1.3670899868011477,1.3670899868011477,0.5541658997535706,30430.0
2000-01-21,1.3670899868011477,1.3705099821090698,1.3670899868011477,1.3670899868011477,0.5541658997535706,44620.0
2000-01-24,4.0,4.0,3.2000000476837163,3.2000000476837163,1.2971571683883667,0.0
2000-01-25,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0.5472382307052612,9948.0
2000-01-26,1.3465800285339355,1.3465800285339355,1.12785005569458,1.12785005569458,0.4571872055530548,0.0
2000-01-27,1.3329099416732788,1.3465800285339355,1.3158199787139893,1.3158199787139893,0.5333830118179321,9948.0
2000-01-28,1.3158199787139893,1.3158199787139893,1.2987300157546997,1.2987300157546997,0.5264552235603333,3292.0
2000-01-31,1.2816499471664429,1.2816499471664429,1.2816499471664429,1.2816499471664429,0.5195318460464478,1463.0
2000-02-01,1.264559984207153,1.264559984207153,1.1962000131607056,1.1962000131607056,0.4848936498165129,2926.0
2000-02-02,1.1620299816131592,1.1620299816131592,1.1620299816131592,1.1620299816131592,0.4710425138473511,86619.0
2000-02-03,1.1654399633407593,1.1654399633407593,1.1620299816131592,1.1620299816131592,0.4710425138473511,10993.0
2000-02-04,1.2132899761199951,1.2132899761199951,1.1620299816131592,1.1620299816131592,0.4710425138473511,8778.0
2000-02-07,1.1962000131607056,1.1962000131607056,1.1962000131607056,1.1962000131607056,0.4848936498165129,110936.0
2000-02-08,1.1962000131607056,1.1962000131607056,1.1962000131607056,1.1962000131607056,0.4848936498165129,23261.0
2000-02-09,1.1620299816131592,1.1620299816131592,1.1620299816131592,1.1620299816131592,0.4710425138473511,32185.0
2000-02-10,1.179110050201416,1.1962000131607056,1.179110050201416,1.179110050201416,0.477965921163559,12347.0
2000-02-11,1.179110050201416,1.1962000131607056,1.179110050201416,1.179110050201416,0.477965921163559,11885.0
2000-02-14,1.179110050201416,1.1962000131607056,1.179110050201416,1.1962000131607056,0.4848936498165129,45197.0
2000-02-15,1.1962000131607056,1.1962000131607056,1.1620299816131592,1.1620299816131592,0.4710425138473511,40746.0
2000-02-16,1.1620299816131592,1.1688599586486816,1.1620299816131592,1.1688599586486816,0.473811000585556,5559.0
2000-02-17,1.1688599586486816,1.1688599586486816,1.1620299816131592,1.1620299816131592,0.4710425138473511,0.0
2000-02-18,1.1688599586486816,1.179110050201416,1.1688599586486816,1.179110050201416,0.477965921163559,31773.0
2000-02-21,1.1688599586486816,1.1962000131607056,1.1620299816131592,1.1962000131607056,0.4848936498165129,36135.0
2000-02-22,1.1620299816131592,1.1962000131607056,1.1620299816131592,1.1620299816131592,0.4710425138473511,34187.0
2000-02-23,1.1620299816131592,1.1620299816131592,1.1620299816131592,1.1620299816131592,0.4710425138473511,313.0
2000-02-24,1.1620299816131592,1.1620299816131592,1.1620299816131592,1.1620299816131592,0.4710425138473511,3511.0
2000-02-25,1.1449400186538696,1.1449400186538696,1.1449400186538696,1.1449400186538696,0.4641148149967194,9363.0
2000-02-28,1.110759973526001,1.110759973526001,1.110759973526001,1.110759973526001,0.4502595067024231,21254.0
2000-02-29,1.110759973526001,1.110759973526001,1.110759973526001,1.110759973526001,0.4502595067024231,23513.0
2000-03-01,1.0936700105667114,1.1962000131607056,1.0936700105667114,1.1962000131607056,0.4848936498165129,52956.0
2000-03-02,1.12785005569458,1.12785005569458,1.0936700105667114,1.0936700105667114,0.4433319568634033,15197.0
2000-03-03,1.0936700105667114,1.0936700105667114,1.0936700105667114,1.0936700105667114,0.4433319568634033,7438.0
2000-03-06,1.0936700105667114,1.0936700105667114,1.0936700105667114,1.0936700105667114,0.4433319568634033,33040.0
2000-03-07,1.0936700105667114,1.0936700105667114,1.0936700105667114,1.0936700105667114,0.4433319568634033,4681.0
2000-03-08,1.1005100011825562,1.1005100011825562,1.1005100011825562,1.1005100011825562,0.44610461592674255,5706.0
2000-03-09,1.110759973526001,1.110759973526001,1.1005100011825562,1.1005100011825562,0.44610461592674255,19727.0
2000-03-10,1.110759973526001,1.3944300413131714,1.110759973526001,1.1962000131607056,0.4848936498165129,7339176.0
2000-03-13,1.110759973526001,1.110759973526001,1.110759973526001,1.110759973526001,0.4502595067024231,2926.0
2000-03-14,1.110759973526001,1.1175899505615234,1.110759973526001,1.1175899505615234,0.4530281722545624,5179.0
2000-03-15,1.1175899505615234,1.1175899505615234,1.110759973526001,1.110759973526001,0.4502595067024231,2926.0
2000-03-16,1.110759973526001,1.110759973526001,1.110759973526001,1.110759973526001,0.4502595067024231,12046.0
2000-03-17,1.110759973526001,1.12785005569458,1.110759973526001,1.12785005569458,0.4571872055530548,12084.0
2000-03-20,1.1312700510025024,1.1312700510025024,1.12785005569458,1.12785005569458,0.4571872055530548,7244850.0
2000-03-21,1.12785005569458,1.12785005569458,1.12785005569458,1.12785005569458,0.4571872055530548,5975.0
2000-03-22,1.1312700510025024,1.1586099863052368,1.1312700510025024,1.1586099863052368,0.4696561098098755,8901.0
2000-03-23,1.1586099863052368,1.1688599586486816,1.1586099863052368,1.1688599586486816,0.473811000585556,58641.0
2000-03-24,1.179110050201416,1.1962000131607056,1.179110050201416,1.1962000131607056,0.4848936498165129,23407.0
2000-03-27,1.179110050201416,1.2132899761199951,1.179110050201416,1.2132899761199951,0.4918213784694672,16338.0
2000-03-28,1.2303800582885742,1.2303800582885742,1.2303800582885742,1.2303800582885742,0.4987488687038422,2926.0
2000-03-29,1.2167099714279177,1.2167099714279177,1.2167099714279177,1.2167099714279177,0.4932076036930084,3049.0
2000-03-30,1.2167099714279177,1.2474700212478638,1.2167099714279177,1.2474700212478638,0.5056765079498291,14349.0
2000-03-31,1.2474700212478638,1.2474700212478638,1.2474700212478638,1.2474700212478638,0.5056765079498291,10826.0
2000-04-03,1.2474700212478638,1.2987300157546997,1.2474700212478638,1.2987300157546997,0.5264552235603333,75065.0
2000-04-04,1.2987300157546997,1.2987300157546997,1.2987300157546997,1.2987300157546997,0.5264552235603333,2633.0
2000-04-05,1.2474700212478638,1.2474700212478638,1.2030400037765503,1.2030400037765503,0.487666517496109,48032.0
2000-04-06,1.1962000131607056,1.1962000131607056,1.179110050201416,1.179110050201416,0.477965921163559,32390.0
2000-04-07,1.1962000131607056,1.1962000131607056,1.179110050201416,1.179110050201416,0.477965921163559,0.0
2000-04-10,1.179110050201416,1.179110050201416,1.179110050201416,1.179110050201416,0.477965921163559,10329.0
2000-04-11,1.1620299816131592,1.1620299816131592,1.1620299816131592,1.1620299816131592,0.4710425138473511,14630.0
2000-04-12,1.1449400186538696,1.1449400186538696,1.1449400186538696,1.1449400186538696,0.4641148149967194,36984.0
2000-04-13,1.179110050201416,1.179110050201416,1.1449400186538696,1.1449400186538696,0.4641148149967194,0.0
2000-04-14,1.1449400186538696,1.1449400186538696,1.1449400186538696,1.1449400186538696,0.4641148149967194,1463.0
2000-04-17,1.0936700105667114,1.0936700105667114,1.0936700105667114,1.0936700105667114,0.4433319568634033,2926.0
2000-04-18,1.0936700105667114,1.0936700105667114,1.076580047607422,1.076580047607422,0.4364043176174164,32770.0
2000-04-19,1.0594899654388428,1.0594899654388428,1.0424100160598757,1.0424100160598757,0.4225531220436096,56593.0
2000-04-20,1.025320053100586,1.025320053100586,1.0082299709320068,1.0082299709320068,0.4086978435516357,14744.0
2000-04-21,1.0082299709320068,1.0082299709320068,1.0082299709320068,1.0082299709320068,0.4086978435516357,0.0
2000-04-24,1.0082299709320068,1.0082299709320068,1.0082299709320068,1.0082299709320068,0.4086978435516357,0.0
2000-04-25,1.0082299709320068,1.0082299709320068,1.0082299709320068,1.0082299709320068,0.4086978435516357,0.0
2000-04-26,1.025320053100586,1.0424100160598757,1.025320053100586,1.025320053100586,0.4156254529953003,27796.0
2000-04-27,1.025320053100586,1.0287300348281858,1.025320053100586,1.0287300348281858,0.4170077443122864,5735.0
2000-04-28,1.0424100160598757,1.0424100160598757,1.0424100160598757,1.0424100160598757,0.4225531220436096,3049.0
2000-05-01,1.090250015258789,1.090250015258789,1.0424100160598757,1.0424100160598757,0.4225531220436096,0.0
2000-05-02,1.0424100160598757,1.0424100160598757,1.0424100160598757,1.0424100160598757,0.4225531220436096,702.0
2000-05-03,1.025320053100586,1.025320053100586,0.974049985408783,1.0082299709320068,0.4086978435516357,37581.0
2000-05-04,1.0082299709320068,1.0082299709320068,0.9911400079727172,0.9911400079727172,0.4017701745033264,3748.0
2000-05-05,0.974049985408783,0.974049985408783,0.9569600224494934,0.9569600224494934,0.3879149258136749,17556.0
2000-05-08,0.9569600224494934,0.974049985408783,0.9569600224494934,0.974049985408783,0.39484256505966187,28098.0
2000-05-09,0.974049985408783,0.974049985408783,0.974049985408783,0.974049985408783,0.39484256505966187,0.0
2000-05-10,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.3740597069263458,2926.0
2000-05-11,0.9057000279426576,0.9227799773216248,0.9057000279426576,0.9227799773216248,0.3740597069263458,28967.0
2000-05-12,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.3740597069263458,3804.0
2000-05-15,0.9569600224494934,0.9569600224494934,0.9227799773216248,0.9227799773216248,0.3740597069263458,0.0
2000-05-16,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.9227799773216248,0.3740597069263458,4974.0
2000-05-17,0.9193699955940248,0.9193699955940248,0.8886100053787231,0.8886100053787231,0.36020851135253906,0.0
2000-05-18,0.9330400228500366,0.9432899951934814,0.9227799773216248,0.9227799773216248,0.3740597069263458,48424.0
2000-05-19,0.9227799773216248,0.9398699998855592,0.9227799773216248,0.9398699998855592,0.3809873163700104,17556.0
2000-05-22,0.9398699998855592,0.9911400079727172,0.9398699998855592,0.9911400079727172,0.4017701745033264,27419.0
2000-05-23,1.025320053100586,1.025320053100586,1.025320053100586,1.025320053100586,0.4156254529953003,125815.0
2000-05-24,1.025320053100586,1.025320053100586,1.0082299709320068,1.0082299709320068,0.4086978435516357,57693.0
2000-05-25,1.025320053100586,1.025320053100586,1.025320053100586,1.025320053100586,0.4156254529953003,174093.0
2000-05-26,1.025320053100586,1.025320053100586,1.025320053100586,1.025320053100586,0.4156254529953003,5852.0
2000-05-29,1.025320053100586,1.025320053100586,1.025320053100586,1.025320053100586,0.4156254529953003,41256.0
2000-05-30,1.0082299709320068,1.0082299709320068,0.9945600032806396,1.0082299709320068,0.4086978435516357,18884.0
2000-05-31,1.025320053100586,1.025320053100586,1.025320053100586,1.025320053100586,0.4156254529953003,33648.0
2000-06-01,1.025320053100586,1.0424100160598757,1.025320053100586,1.0424100160598757,0.4225531220436096,122936.0
2000-06-02,1.0594899654388428,1.0594899654388428,1.0458199977874756,1.0458199977874756,0.42393526434898376,0.0
2000-06-05,1.0458199977874756,1.0458199977874756,1.0458199977874756,1.0458199977874756,0.42393526434898376,0.0
2000-06-06,1.049239993095398,1.076580047607422,1.049239993095398,1.0594899654388428,0.4294767379760742,105333.0
2000-06-07,1.056079983711243,1.056079983711243,1.0424100160598757,1.0424100160598757,0.4225531220436096,2926.0
2000-06-08,1.0594899654388428,1.0594899654388428,1.0424100160598757,1.0424100160598757,0.4225531220436096,0.0
2000-06-09,1.0594899654388428,1.0594899654388428,1.025320053100586,1.025320053100586,0.4156254529953003,0.0
